group,name,latency,bandwidth,upload_size,download_size,defer_decryption,time_preprocess,time_online,time_total,uploaded_preprocess,downloaded_preprocess,uploaded_online,downloaded_online,uploaded_total,downloaded_total,heap_max_bytes
download_sweep,,25,100,1024,51200,true,3026,1100,9047,29872436,3298089,768471,21219,33584292,4985136,
download_sweep,,25,100,1024,51200,true,3012,1115,9061,29872450,3298103,768471,21219,33584306,4985164,
download_sweep,,25,100,1024,51200,true,3003,1114,9085,29872408,3298075,768425,21219,33584218,4985122,
download_sweep,,25,100,1024,51200,true,3030,1128,9124,29872520,3298257,768471,21219,33584376,4985304,
download_sweep,,25,100,1024,51200,true,3073,1119,9179,29872478,3298173,768425,21219,33584288,4985220,
download_sweep,,25,100,1024,51200,true,3037,1120,9074,29872478,3298215,768425,21219,33584288,4985276,
download_sweep,,25,100,1024,51200,true,3052,1121,9080,29872492,3298215,768425,21219,33584302,4985276,
download_sweep,,25,100,1024,51200,true,3028,1093,9072,29872534,3298313,768471,21219,33584390,4985374,
download_sweep,,25,100,1024,51200,true,3027,1110,9112,29872408,3298117,768471,21219,33584264,4985192,
download_sweep,,25,100,1024,51200,true,3011,1115,9050,29872590,3298369,768471,21219,33584446,4985430,
download_sweep,,25,100,1024,51200,true,3051,1109,9119,29872492,3298215,768425,21219,33584302,4985262,
download_sweep,,25,100,1024,51200,true,3029,1109,9079,29872478,3298215,768425,21219,33584288,4985276,
download_sweep,,25,100,1024,51200,true,3088,1115,9164,29872436,3298159,768425,21219,33584246,4985206,
download_sweep,,25,100,1024,51200,true,3039,1095,9071,29872478,3298215,768425,21219,33584302,4985290,
download_sweep,,25,100,1024,51200,true,3056,1113,9051,29872492,3298215,768471,21219,33584348,4985276,
download_sweep,,25,100,1024,51200,true,3086,1133,9244,29872618,3298453,768471,21205,33584474,4985500,
download_sweep,,25,100,1024,51200,true,3033,1117,9161,29872352,3298019,768471,21219,33584208,4985094,
download_sweep,,25,100,1024,51200,true,3032,1114,9127,29872408,3298117,768471,21219,33584264,4985164,
download_sweep,,25,100,1024,51200,true,3058,1131,9160,29872562,3298369,768471,21219,33584418,4985430,
download_sweep,,25,100,1024,51200,true,3051,1116,9154,29872520,3298257,768471,21219,33584376,4985304,
download_sweep,,25,100,1024,51200,true,3064,1109,9126,29872478,3298215,768471,21219,33584334,4985276,
download_sweep,,25,100,1024,51200,true,3074,1116,9191,29872506,3298215,768471,21219,33584362,4985276,
download_sweep,,25,100,1024,51200,true,3053,1116,9118,29872394,3298075,768425,21219,33584204,4985136,
download_sweep,,25,100,1024,51200,true,3058,1116,9123,29872380,3298075,768425,21219,33584190,4985150,
download_sweep,,25,100,1024,51200,true,3037,1132,9163,29872352,3298089,768425,21219,33584162,4985136,
download_sweep,,25,100,1024,51200,true,3028,1114,9115,29872394,3298089,768471,21219,33584250,4985150,
download_sweep,,25,100,1024,51200,true,3054,1111,8983,29872366,3298075,768425,21219,33584176,4985136,
download_sweep,,25,100,1024,51200,true,3051,1115,9063,29872408,3298075,768471,21219,33584264,4985122,
download_sweep,,25,100,1024,51200,true,3094,1118,9247,29872534,3298313,768471,21219,33584390,4985374,
download_sweep,,25,100,1024,51200,true,3052,1128,9161,29872478,3298243,768471,21219,33584334,4985304,
download_sweep,,25,100,1024,51200,true,3070,1110,9133,29872478,3298215,768471,21219,33584334,4985276,
download_sweep,,25,100,1024,51200,true,3047,1117,9210,29872604,3298397,768471,21219,33584460,4985444,
download_sweep,,25,100,1024,51200,true,3057,1132,9161,29872366,3298075,768425,21219,33584176,4985136,
download_sweep,,25,100,1024,51200,true,3057,1116,9115,29872422,3298075,768471,21219,33584278,4985136,
download_sweep,,25,100,1024,51200,true,3034,1108,9109,29872590,3298397,768471,21219,33584446,4985458,
,,1,1000,1024,4096,true,464,160,631,29872408,3298075,718475,21201,30598407,3319620,
,,1,1000,1024,4096,true,457,151,618,29872562,3298383,718475,21215,30598575,3319928,
,,1,1000,1024,4096,true,454,148,612,29872534,3298145,718475,21229,30598239,3319396,
download_sweep,,25,100,1024,20480,true,3069,1064,6082,29872450,3298089,735951,21219,31829078,4664758,
download_sweep,,25,100,1024,20480,true,3044,1066,6047,29872450,3298089,735951,21219,31829078,4664758,
download_sweep,,25,100,1024,20480,true,3044,1062,6049,29872450,3298089,735951,21219,31829078,4664758,
download_sweep,,25,100,1024,20480,true,3047,1062,6043,29872464,3298131,735951,21219,31829092,4664800,
download_sweep,,25,100,1024,20480,true,3058,1065,6052,29872436,3298089,735951,21219,31829064,4664758,
download_sweep,,25,100,1024,20480,true,3067,1065,6090,29872450,3298089,735951,21219,31829078,4664758,
download_sweep,,25,100,1024,20480,true,3043,1066,6055,29872436,3298117,735951,21219,31829064,4664786,
download_sweep,,25,100,1024,20480,true,3041,1060,6034,29872450,3298075,735951,21219,31829078,4664744,
download_sweep,,25,100,1024,20480,true,3063,1060,6062,29872450,3298089,735951,21219,31829078,4664758,
download_sweep,,25,100,1024,20480,true,3046,1063,6055,29872436,3298089,735951,21233,31829064,4664772,
download_sweep,,25,100,1024,30720,true,3066,1066,7324,29872450,3298089,746191,21219,32414132,4920968,
download_sweep,,25,100,1024,30720,true,3043,1082,7325,29872450,3298089,746191,21219,32414132,4920968,
download_sweep,,25,100,1024,30720,true,3054,1073,7305,29872436,3298103,746191,21219,32414118,4920982,
download_sweep,,25,100,1024,30720,true,3052,1043,7263,29872450,3298089,746191,21219,32414132,4920968,
download_sweep,,25,100,1024,30720,true,3055,1042,7273,29872450,3298089,746191,21219,32414132,4920968,
download_sweep,,25,100,1024,30720,true,3063,1042,7266,29872450,3298089,746191,21219,32414132,4920968,
download_sweep,,25,100,1024,30720,true,3032,1067,7232,29872422,3298159,746191,21219,32414104,4921038,
download_sweep,,25,100,1024,30720,true,3063,1068,7329,29872450,3298089,746191,21219,32414132,4920968,
download_sweep,,25,100,1024,30720,true,3056,1071,7310,29872450,3298089,746191,21219,32414132,4920968,
download_sweep,,25,100,1024,30720,true,3056,1048,7264,29872450,3298089,746191,21219,32414132,4920968,
